(150,264,2,4.0),
(100,264,1,0.5),
(328,265,10,2.8),
(313,266,8,8.8),
(384,266,4,35.9),
(528,266,4,2.0),
(500,266,1,15.8),
(576,266,15,9.6),
(214,266,4,5.0),
(139,266,7,0.5),
(199,266,10,9.5),
(465,266,1,9.0),
(67,266,2,4.5),
(70,266,12,6.5),
(510,266,17,5.5),
(143,266,6,5.0),
(400,266,7,5.0),
(270,266,18,8.5),
(190,266,3,2.5),
(548,267,3,7.5),
(424,267,16,2.2),
(44,268,4,5.5),
(536,268,19,14.3),
(264,269,20,8.5),
(91,269,2,0.7),
(440,269,18,0.4),
(96,270,20,0.8),
(177,270,13,11.5),
(294,270,9,2.0),
(138,270,3,0.5),
(292,270,8,2.0),
(67,270,16,4.5),
(508,270,1,55.6),
(362,270,16,7.5),
(630,270,13,3.9),
(63,270,19,11.2),
(179,270,13,8.5),
(601,270,11,1.6),
(72,270,8,4.0),
(175,270,1,8.0),
(360,270,16,17.7),
(471,270,15,7.5),
(494,270,14,1.5),
(403,270,2,7.4),
(324,271,1,10.5),
(447,271,3,6.5),
(484,271,10,3.5),
(508,271,10,55.6),
(503,271,1,17.9),
(506,271,3,23.5),
(497,271,20,37.9),
(438,271,6,1.3),
(394,271,17,5.0),
(179,271,20,8.5),
(343,271,17,37.8),
(583,272,13,12.8),
(74,272,16,3.5),
(461,272,18,6.5),
(633,272,10,5.0),
(152,272,9,4.0),
(48,273,9,25.3),
(192,273,1,4.5),
(364,273,8,3.0),
(641,273,4,8.6),
(133,273,19,14.9),
(400,273,2,5.0),
(514,273,6,33.5),
(437,273,8,16.4),
(307,273,12,18.9),
(10,273,6,14.0),
(102,273,1,0.5),
(18,273,5,32.5),
(15,273,16,16.6),
(253,273,16,14.0),
(91,273,2,0.7),
(525,273,17,46.9),
(227,273,4,2.0),
(534,274,6,2.0),
(589,274,13,5.3),
(83,274,13,3.8),
(339,274,17,13.5),
(240,274,6,5.5),
(383,274,12,9.7),
(306,274,9,11.0),
(443,274,9,1.8),
(208,274,7,13.8),
(411,274,1,15.0),
(62,274,5,8.5),
(595,274,18,2.5),
(13,274,2,12.2),
(600,274,2,3.7),
(84,274,5,14.1),
(514,274,19,33.5),
(263,274,8,8.5),
(293,274,15,2.0),
(168,275,6,15.9),
(302,275,5,2.0),
(556,275,19,20.6),
(370,275,14,3.0),
(375,275,19,7.9),
(62,275,4,8.5),
(509,275,2,75.6),
(217,275,8,9.0),
(373,275,2,3.0),
(503,275,16,17.9),
(647,275,18,10.5),
(442,276,15,0.9),
(301,276,9,2.0),
(19,276,11,13.5),
(540,276,6,33.8),
(586,276,20,4.5),
(8,276,13,24.0),
(435,277,9,6.2),
(326,277,9,8.0),
(331,277,7,29.5),
(6,277,10,22.0),
(311,277,17,8.8),
(55,277,13,7.8),
(89,277,4,1.5),
(637,277,16,5.7),
(390,277,20,15.8),
(330,277,11,10.5),
(99,277,12,0.5),
(578,277,15,4.4),
(433,277,16,8.9),
(646,278,20,21.5),
(598,278,6,5.0),
(164,278,10,20.0),
(329,278,12,5.5),
(630,278,7,3.9),
(219,278,20,9.0),
(204,278,6,0.2),
(601,278,17,1.6),
(54,278,19,7.8),
(456,278,7,7.5),
(2,278,8,12.5),
(305,278,2,2.0),
(459,279,19,3.5),
(551,279,7,9.5),
(311,279,4,8.8),
(145,279,5,5.0),
(144,279,11,5.0),
(187,279,7,30.0),
(627,279,2,6.5),
(391,279,17,14.8),
(453,279,18,5.6),
(23,279,20,11.7),
(55,279,13,7.8),
(565,279,14,18.5),
(410,279,6,15.0),
(291,280,18,12.0),
(217,280,15,9.0),
(300,280,7,2.0),
(121,280,1,11.9),
(406,280,1,7.8),
(164,280,5,20.0),
(293,280,17,2.0),
(73,280,17,4.0),
(603,280,7,8.0),
(36,280,4,10.5),
(651,280,7,5.5),
(295,280,8,2.0),
(83,280,10,3.8),
(106,280,6,1.0),
(266,281,9,8.5),
(236,281,18,4.0),
(449,281,12,15.8),
(18,281,14,32.5),
(421,281,14,2.0),
(65,281,17,4.5),
(494,282,6,1.5),
(66,282,3,4.5),
(119,282,8,11.9),
(333,282,6,30.3),
(416,282,7,1.7),
(464,282,20,20.0),
(628,282,16,6.9),
(194,282,14,17.9),
(349,282,3,13.6),
(606,282,12,5.0),
(318,282,20,13.8),
(303,282,9,2.0),
(430,282,8,5.0),
(334,282,14,20.8),
(253,282,9,14.0),
(476,282,9,7.5),
(260,282,18,9.8),
(80,282,11,39.7),
(45,282,16,10.9),
(101,283,2,0.5),
(65,283,11,4.5),
(513,283,8,17.0),
(139,283,8,0.5),
(250,283,2,7.5),
(36,283,18,10.5),
(200,283,6,12.0),
(488,283,20,2.0),
(390,284,1,15.8),
(429,285,1,15.9),
(388,286,1,36.7),
(245,286,1,11.6),
(273,286,7,2.0),
(543,286,10,8.5),
(267,286,5,8.5),
(639,286,6,6.5),
(423,287,16,2.2),
(20,287,6,12.9),
(22,287,16,23.5),
(422,287,15,5.0),
(284,287,9,2.0),
(219,287,18,9.0),
(186,287,1,30.0),
(635,287,7,5.5),
(356,287,13,13.6),
(422,287,4,5.0),
(292,287,12,2.0),
(163,287,1,28.5),
(27,287,11,12.8),
(309,288,9,8.8),
(74,288,9,3.5),
(478,288,13,7.5),
(553,288,13,4.0),
(459,288,16,3.5),
(78,288,3,35.0),
(374,288,12,10.5),
(400,288,16,5.0),
(319,288,16,6.5),
(453,288,19,5.6),
(384,288,10,35.9),
(363,288,5,7.5),
(9,289,3,14.0),
(277,289,9,2.0),
(407,289,13,7.8),
(487,289,12,2.5),
(275,289,2,2.0),
(48,289,4,25.3),
(602,289,13,1.6),
(425,289,12,3.7),
(505,290,20,27.3),
(159,290,20,38.0),
(354,290,2,15.5),
(69,290,6,6.5),
(471,290,9,7.5),
(195,290,12,9.0),
(610,290,6,5.0),
(490,290,11,2.5),
(432,290,15,4.0),
(649,290,12,24.0),
(136,290,11,9.0),
(48,290,4,25.3),
(85,290,6,34.5),
(252,290,2,7.5),
(121,290,13,11.9),
(551,290,1,9.5),
(627,290,20,6.5),
(541,291,5,42.7),
(587,291,5,9.0),
(118,291,5,15.8),
(7,291,6,27.7),
(584,291,11,9.5),
(532,291,17,12.0),
(234,291,1,4.5),
(556,292,20,20.6),
(234,292,19,4.5),
(115,292,20,15.8),
(140,292,10,8.9),
(474,292,11,7.5),
(454,292,18,4.0),
(21,292,9,11.5),
(230,292,20,4.0),
(119,292,1,11.9),
(91,292,1,0.7),
(528,292,1,2.0),
(73,292,16,4.0),
(345,292,13,7.6),
(625,292,15,5.5),
(196,292,12,7.0),
(560,292,19,9.0),
(182,292,1,11.5),
(174,292,19,8.0),
(609,292,1,9.0),
(526,292,18,7.0),
(502,293,18,33.9),
(92,293,3,0.7),
(147,293,14,4.8),
(31,293,20,5.0),
(82,293,16,4.5),
(96,293,16,0.8),
(312,293,15,8.8),
(147,293,14,4.8),
(516,293,1,7.9),
(487,293,5,2.5),
(544,293,20,42.5),
(514,293,8,33.5),
(520,293,3,5.5),
(248,294,20,5.0),
(370,294,18,3.0),
(161,294,7,18.4),
(541,295,15,42.7),
(386,295,17,62.5),
(66,295,8,4.5),
(455,295,18,6.5),
(14,295,7,21.9),
(427,295,17,3.9),
(347,295,2,7.5),
(297,295,20,2.0),
(209,295,15,22.9),
(651,295,17,5.5),
(445,295,17,8.6),
(436,295,3,25.2),
(409,295,2,7.5),
(8,295,3,24.0),
(574,295,5,6.2),
(97,295,11,1.8),
(427,296,1,3.9),
(614,296,6,8.5),
(255,296,6,4.5),
(180,296,17,8.5),
(269,297,7,8.5),
(387,297,9,9.7),
(123,297,5,34.9),
(228,297,1,2.0),
(120,297,14,11.9),
(7,297,17,27.7),
(534,297,8,2.0),
(141,297,1,8.9),
(529,297,11,2.0),
(443,297,13,1.8),
(499,297,11,14.5),
(407,297,3,7.8),
(508,297,5,55.6),
(24,297,16,2.0),
(443,297,15,1.8),
(387,297,8,9.7),
(449,297,1,15.8),
(234,298,13,4.5),
(167,298,19,13.6),
(306,298,6,11.0),
(185,298,4,7.0),
(219,298,15,9.0),
(402,298,20,5.0),
(457,298,5,5.0),
(527,298,9,8.5),
(534,298,18,2.0),
(26,298,4,5.6),
(47,298,5,14.8),
(245,298,4,11.6),
(80,298,19,39.7),
(219,298,16,9.0),
(3,299,5,0.36),
(351,299,13,11.7),
(631,300,14,4.0),
(601,300,15,1.6),
(263,300,11,8.5),
(248,300,13,5.0),
(484,300,16,3.5),
(326,300,1,8.0),
(78,300,7,35.0),
(402,300,9,5.0),
(416,300,5,1.7),
(574,300,10,6.2),
(578,300,19,4.4),
(62,300,4,8.5),
(78,300,8,35.0),
(610,300,11,5.0),
(40,301,2,14.4),
(501,301,3,22.8),
(275,301,13,2.0),
(439,302,3,0.3),
(120,303,5,11.9),
(631,303,14,4.0),
(424,304,8,2.2),
(329,304,10,5.5),
(22,304,14,23.5),
(354,304,3,15.5),
(168,304,2,15.9),
(17,304,14,29.5),
(134,304,6,14.9),
(90,304,17,2.0),
(379,304,18,10.2),
(266,304,17,8.5),
(34,304,2,4.5),
(103,304,14,0.5),
(580,304,11,4.5),
(336,304,8,17.7),
(388,304,5,36.7),
(648,304,12,16.6),
(408,305,9,3.7),
(280,305,5,2.0),
(611,305,12,10.5),
(96,305,11,0.8),
(405,305,9,69.7),
(106,305,10,1.0),
(385,305,13,35.9),
(140,305,17,8.9),
(98,305,2,2.0),
(246,305,9,16.5),
(128,305,8,5.9),
(86,305,7,6.6),
(552,306,10,6.5),
(541,306,20,42.7),
(254,306,1,3.5),
(16,306,2,25.8),
(240,307,4,5.5),
(549,307,13,12.5),
(403,308,7,7.4),
(476,308,11,7.5),
(6,308,7,22.0),
(510,308,1,5.5),
(588,308,13,4.5),
(495,308,16,1.5),
(123,308,1,34.9),
(558,308,19,9.0),
(404,308,13,6.5),
(264,308,11,8.5),
(348,308,1,7.5),
(278,308,19,2.0),
(22,308,18,23.5),
(143,308,10,5.0),
(264,308,16,8.5),
(117,308,16,11.9),
(437,309,9,16.4),
(66,309,14,4.5),
(535,309,17,4.6),
(185,309,16,7.0),
(631,309,1,4.0),
(163,309,18,28.5),
(127,309,19,25.0),
(526,309,11,7.0),
(50,309,5,12.5),
(145,309,16,5.0),
(272,309,20,6.5),
(459,309,9,3.5),
(259,309,20,3.0),
(337,309,19,21.5),
(62,309,3,8.5),
(402,309,14,5.0),
(293,309,8,2.0),
(475,309,4,7.5),
(480,309,7,7.5),
(197,309,17,7.0),
(208,310,9,13.8),
(327,310,14,12.5),
(473,310,5,7.5),
(491,310,8,2.5),
(148,310,20,4.0),
(122,310,11,24.0),
(88,310,7,1.5),
(513,310,8,17.0),
(155,310,9,4.0),
(571,310,4,3.9),
(218,310,13,9.0),
(301,310,11,2.0),
(211,310,15,37.6),
(49,311,15,16.5),
(274,311,18,2.0),
(20,311,20,12.9),
(340,311,4,20.0),
(228,311,3,2.0),
(411,312,2,15.0),
(46,312,10,14.8),
(530,312,17,3.0),
(639,312,20,6.5),
(461,312,5,6.5),
(500,312,2,15.8),
(305,312,6,2.0),
(573,312,6,13.0),
(219,312,17,9.0),
(385,312,17,35.9),
(104,312,8,0.5),
(561,313,6,8.9),
(615,313,3,8.5),
(416,313,5,1.7),
(212,313,2,45.6),
(454,313,13,4.0),
(621,313,4,5.9),
(493,313,6,2.5),
(451,313,7,12.0),
(414,313,5,2.0),
(15,313,9,16.6),
(125,313,18,51.8),
(118,313,18,15.8),
(307,313,12,18.9),
(571,314,19,3.9),
(101,314,1,0.5),
(179,314,10,8.5),
(348,314,14,7.5),
(573,315,17,13.0),
(470,315,13,7.5),
(381,315,15,6.8),
(67,316,3,4.5),
(250,316,19,7.5),
(455,316,8,6.5),
(121,316,18,11.9),
(577,316,15,9.6),
(1,316,19,38.0),
(537,316,6,29.0),
(547,316,16,5.0),
(221,316,9,1.5),
(163,316,20,28.5),
(479,316,3,7.5),
(173,316,18,30.0),
(302,316,7,2.0),
(499,316,1,14.5),
(388,316,18,36.7),
(454,317,2,4.0),
(550,317,19,15.0),
(69,317,12,6.5),
(109,317,10,19.8),
(70,317,10,6.5),
(125,317,15,51.8),
(522,317,12,9.8),
(512,317,16,17.0),
(596,317,20,7.9),
(505,317,20,27.3),
(307,317,9,18.9),
(508,317,3,55.6),
(115,317,9,15.8),
(280,317,1,2.0),
(350,317,14,17.0),
(550,317,10,15.0),
(295,318,5,2.0),
(441,318,8,0.6),
(520,318,18,5.5),
(353,318,10,15.5),
(330,318,13,10.5),
(537,318,17,29.0),
(549,318,17,12.5),
(62,318,17,8.5),
(315,318,2,8.8),
(477,318,14,7.5),
(152,318,10,4.0),
(633,318,2,5.0),
(627,318,4,6.5),
(27,318,3,12.8),
(637,318,20,5.7),
(289,318,19,2.0),
(400,319,18,5.0),
(297,319,2,2.0),
(338,319,8,12.0),
(73,319,11,4.0),
(260,319,3,9.8),
(189,320,18,1.5),
(164,320,9,20.0),
(559,321,6,9.0),
(443,321,5,1.8),
(296,321,3,2.0),
(645,321,5,9.5),
(573,321,7,13.0),
(375,321,5,7.9),
(608,321,1,21.5),
(189,321,5,1.5),
(565,321,14,18.5),
(533,321,5,16.2),
(176,321,8,10.9),
(436,321,18,25.2),
(72,322,20,4.0),
(130,322,15,10.4),
(311,322,6,8.8),
(483,323,19,7.7),
(635,323,15,5.5),
(394,323,4,5.0),
(571,323,16,3.9),
(503,323,17,17.9),
(404,323,8,6.5),
(565,323,20,18.5),
(563,323,3,4.5),
(149,323,11,2.0),
(271,323,9,6.5),
(301,323,15,2.0),
(480,323,1,7.5),
(333,323,5,30.3),
(585,323,20,7.8),
(557,323,9,4.5),
(305,323,14,2.0),
(119,323,19,11.9),
(331,323,4,29.5),
(287,323,5,2.0),
(290,323,15,2.0),
(600,324,17,3.7),
(216,324,6,8.0),
(488,324,12,2.0),
(176,324,16,10.9),
(427,324,3,3.9),
(394,324,10,5.0),
(164,324,8,20.0),
(254,324,10,3.5),
(610,324,9,5.0),
(558,324,1,9.0),
(384,324,18,35.9),
(520,324,4,5.5),
(631,324,12,4.0),
(335,324,11,6.9),
(564,324,9,18.5),
(466,324,8,9.0),
(65,324,8,4.5),
(182,325,18,11.5),
(296,326,6,2.0),
(613,326,2,6.0),
(368,326,8,3.0),
(94,326,7,1.0),
(336,326,11,17.7),
(602,326,8,1.6),
(59,326,18,8.0),
(452,326,14,3.9),
(369,326,20,3.0),
(393,326,14,63.0),
(642,326,13,8.9),
(44,326,10,5.5),
(508,326,14,55.6),
(213,326,5,52.5),
(456,326,6,7.5),
(292,326,17,2.0),
(649,326,2,24.0),
(288,326,16,2.0),
(636,327,13,5.6),
(559,327,19,9.0),
(504,327,20,21.9),
(586,327,9,4.5),
(148,327,5,4.0),
(234,327,8,4.5),
(119,327,17,11.9),
(213,327,2,52.5),
(330,327,7,10.5),
(155,327,12,4.0),
(377,327,7,6.5),
(210,327,9,35.0),
(214,327,2,5.0),
(164,327,14,20.0),
(357,327,18,7.7),
(293,327,13,2.0),
(350,327,14,17.0),
(67,327,3,4.5),
(175,327,4,8.0),
(424,327,16,2.2),
(167,328,2,13.6),
(190,328,8,2.5),
(530,328,13,3.0),
(271,328,12,6.5),
(186,328,10,30.0),
(560,328,7,9.0),
(405,328,4,69.7),
(30,328,19,6.5),
(651,328,8,5.5),
(378,328,17,6.5),
(527,328,11,8.5),
(379,328,15,10.2),
(153,328,17,4.5),
(557,328,15,4.5),
(502,328,15,33.9),
(300,328,15,2.0),
(368,328,4,3.0),
(479,329,12,7.5),
(362,329,18,7.5),
(217,329,12,9.0),
(271,329,3,6.5),
(199,330,5,9.5),
(8,330,5,24.0),
(155,330,6,4.0),
(538,331,16,5.8),
(209,331,9,22.9),
(131,331,17,13.4),
(284,332,1,2.0),
(102,332,10,0.5),
(258,332,13,3.0),
(196,332,19,7.0),
(293,332,20,2.0),
(164,332,12,20.0),
(565,332,3,18.5),
(443,332,11,1.8),
(427,333,7,3.9),
(10,333,13,14.0),
(482,333,4,7.7),
(273,333,20,2.0),
(151,333,20,4.0),
(356,333,17,13.6),
(477,333,3,7.5),
(155,333,19,4.0),
(342,333,2,37.8),
(141,333,16,8.9),
(517,333,4,4.0),
(136,333,3,9.0),
(536,333,8,14.3),
(1,333,20,38.0),
(162,334,11,13.8),
(24,334,5,2.0),
(253,334,17,14.0),
(162,334,2,13.8),
(120,334,4,11.9),
(392,334,10,7.0),
(66,334,14,4.5),
(586,334,3,4.5),
(410,334,14,15.0),
(81,334,20,53.7),
(523,334,16,9.8),
(418,334,6,2.2),
(400,334,11,5.0),
(292,334,12,2.0),
(145,334,2,5.0),
(514,334,16,33.5),
(627,334,7,6.5),
(218,334,4,9.0),
(42,334,12,4.5),
(142,335,9,5.0),
(185,335,18,7.0),
(576,335,10,9.6),
(135,335,13,14.9),
(146,335,3,4.0),
(335,335,3,6.9),
(57,335,11,7.8),
(64,335,20,11.2),
(652,336,14,4.0),
(474,336,4,7.5),
(62,336,4,8.5),
(11,337,4,18.0),
(527,337,8,8.5),
(171,337,6,22.7),
(303,337,7,2.0),
(73,337,2,4.0),
(85,337,6,34.5),
(250,337,9,7.5),
(457,337,13,5.0),
(549,337,19,12.5),
(1,337,6,38.0),
(534,337,10,2.0),
(222,337,19,2.5),
(125,337,18,51.8),
(463,337,15,24.0),
(380,337,16,7.5),
(81,338,2,53.7),
(535,339,8,4.6),
(609,339,14,9.0),
(160,340,12,31.0),
(541,340,12,42.7),
(105,340,14,0.5),
(448,340,13,10.5),
(445,340,10,8.6),
(576,340,8,9.6),
(447,340,17,6.5),
(12,340,9,18.0),
(514,340,16,33.5),
(86,340,16,6.6),
(449,340,13,15.8),
(522,340,6,9.8),
(21,340,8,11.5),
(372,340,5,3.0),
(310,340,17,8.8),
(459,340,5,3.5),
(4,341,8,8.9),
(2,341,6,12.5),
(79,341,14,39.7),
(394,342,1,5.0),
(370,342,16,3.0),
(518,342,1,7.5),
(604,342,7,9.0),
(102,342,10,0.5),
(542,343,16,4.5),
(333,343,3,30.3),
(640,343,9,7.0),
(591,343,13,4.0),
(626,343,3,5.7),
(623,343,19,7.0),
(286,343,12,2.0),
(117,344,11,11.9),
(164,344,2,20.0),
(488,344,20,2.0),
(318,344,15,13.8),
(158,345,4,7.0),
(493,345,15,2.5),
(227,345,2,2.0),
(633,345,9,5.0),
(446,345,17,10.6),
(99,345,13,0.5),
(434,345,14,9.8),
(226,345,9,2.0),
(569,345,4,17.5),
(394,345,10,5.0),
(557,345,16,4.5),
(214,345,12,5.0),
(481,345,11,4.0),
(236,345,14,4.0),
(56,345,19,7.8),
(12,345,9,18.0),
(451,345,3,12.0),
(422,345,2,5.0),
(93,345,3,1.0),
(133,346,19,14.9),
(234,346,17,4.5),
(641,346,3,8.6),
(227,346,12,2.0),
(153,346,2,4.5),
(107,346,5,1.3),
(292,346,18,2.0),
(492,346,3,2.0),
(498,346,7,25.5),
(114,346,4,18.9),
(396,346,1,7.5),
(503,346,13,17.9),
(201,346,17,6.5),
(268,347,9,8.5),
(48,347,13,25.3),
(549,347,12,12.5),
(306,347,6,11.0),
(259,347,12,3.0),
(330,347,15,10.5),
(224,347,5,3.0),
(71,347,5,6.5),
(66,347,3,4.5),
(39,347,15,14.4),
(236,347,4,4.0),
(370,347,2,3.0),
(364,348,17,3.0),
(382,348,12,9.7),
(562,348,2,4.5),
(125,348,10,51.8),
(219,348,20,9.0),
(57,348,20,7.8),
(59,348,2,8.0),
(162,348,18,13.8),
(561,348,1,8.9),
(462,348,5,42.5),
(435,348,13,6.2),
(637,348,13,5.7),
(547,348,10,5.0),
(559,348,19,9.0),
(471,348,3,7.5),
(104,348,15,0.5),
(440,349,5,0.4),
(88,349,15,1.5),
(119,349,19,11.9),
(628,349,6,6.9),
(98,349,1,2.0),
(133,349,9,14.9),
(431,349,4,8.0),
(643,349,5,1.8),
(236,349,1,4.0),
(60,349,20,8.0),
(645,349,11,9.5),
(314,349,20,8.8),
(46,349,7,14.8),
(153,349,5,4.5),
(556,349,4,20.6),
(61,349,11,8.0),
(234,349,4,4.5),
(633,349,12,5.0),
(631,349,10,4.0),
(570,350,7,41.5),
(560,350,5,9.0),
(560,351,15,9.0),
(489,351,9,2.5),
(638,351,13,6.0),
(504,351,6,21.9),
(37,351,9,7.0),
(439,351,20,0.3),
(621,351,5,5.9),
(153,351,4,4.5),
(301,351,5,2.0),
(505,351,10,27.3),
(129,352,4,6.7),
(53,352,11,12.5),
(541,352,1,42.7),
(629,352,7,3.6),
(234,352,9,4.5),
(319,352,17,6.5),
(633,352,10,5.0),
(33,352,1,26.9),
(92,352,17,0.7),
(278,352,7,2.0),
(37,352,2,7.0),
(24,352,14,2.0),
(340,352,19,20.0),
(523,352,2,9.8),
(312,352,12,8.8),
(219,352,12,9.0),
(287,352,6,2.0),
(134,352,11,14.9),
(629,352,4,3.6),
(464,352,18,20.0),
(250,353,1,7.5),
(159,354,20,38.0),
(147,354,2,4.8),
(31,354,8,5.0),
(379,354,10,10.2),
(171,354,20,22.7),
(535,354,2,4.6),
(220,354,9,4.0),
(211,354,12,37.6),
(453,354,16,5.6),
(567,354,2,10.8),
(235,354,18,0.8),
(407,354,7,7.8),
(232,354,9,4.0),
(161,354,19,18.4),
(58,354,5,7.8),
(521,355,12,5.5),
(488,355,19,2.0),
(368,355,6,3.0),
(114,355,2,18.9),
(222,355,20,2.5),
(374,355,19,10.5),
(441,355,2,0.6),
(334,355,7,20.8),
(363,355,8,7.5),
(337,355,13,21.5),
(18,355,8,32.5),
(463,355,19,24.0),
(63,355,20,11.2),
(605,355,8,10.0),
(206,355,6,5.6),
(476,356,19,7.5),
(593,356,16,4.5),
(167,356,20,13.6),
(525,356,15,46.9),
(265,357,12,8.5),
(629,357,10,3.6),
(264,357,19,8.5),
(31,357,15,5.0),
(537,357,19,29.0),
(5,357,9,19.0),
(462,357,15,42.5),
(334,357,9,20.8),
(491,357,2,2.5),
(504,357,18,21.9),
(306,357,17,11.0),
(243,357,1,5.5),
(580,357,4,4.5),
(410,357,19,15.0),
(555,357,10,32.0),
(239,357,16,5.9),
(362,358,10,7.5),
(491,358,1,2.5),
(204,358,11,0.2),
(481,358,3,4.0),
(226,358,7,2.0),
(349,358,9,13.6),
(470,359,10,7.5),
(603,359,1,8.0),
(320,359,8,21.0),
(528,359,7,2.0),
(318,359,8,13.8),
(511,359,18,12.5),
(261,359,13,9.8),
(81,359,6,53.7),
(599,359,2,2.7),
(399,359,9,2.5),
(372,359,7,3.0),
(649,359,1,24.0),
(57,359,7,7.8),
(462,360,3,42.5),
(105,360,1,0.5),
(441,360,4,0.6),
(120,360,4,11.9),
(628,360,17,6.9),
(171,360,10,22.7),
(635,360,5,5.5),
(534,360,6,2.0),
(344,360,5,15.0),
(527,360,13,8.5),
(250,360,12,7.5),
(37,360,9,7.0),
(466,360,3,9.0),
(544,360,10,42.5),
(572,360,9,1.6),
(157,360,13,7.0),
(348,360,4,7.5),
(624,360,15,4.9),
(650,361,3,12.7),
(120,361,16,11.9),
(35,361,13,7.5),
(598,361,9,5.0),
(502,362,20,33.9),
(258,363,20,3.0),
(564,363,17,18.5),
(289,363,14,2.0),
(372,363,18,3.0),
(241,363,2,4.9),
(27,363,3,12.8),
(354,363,17,15.5),
(162,363,17,13.8),
(471,363,3,7.5),
(576,363,13,9.6),
(582,363,9,30.5),
(589,363,6,5.3),
(239,363,11,5.9),
(646,363,13,21.5),
(550,363,3,15.0),
(328,363,7,2.8),
(301,364,5,2.0),
(314,364,19,8.8),
(624,364,4,4.9),
(331,364,14,29.5),
(62,364,4,8.5),
(462,364,4,42.5),
(350,364,19,17.0),
(636,364,18,5.6),
(69,364,8,6.5),
(627,364,16,6.5),
(546,364,20,4.0),
(145,364,16,5.0),
(57,364,12,7.8),
(53,364,9,12.5),
(331,364,2,29.5),
(635,365,8,5.5),
(373,365,3,3.0),
(5,365,6,19.0),
(93,365,8,1.0),
(294,365,15,2.0),
(173,365,14,30.0),
(466,365,5,9.0),
(374,365,2,10.5),
(626,365,2,5.7),
(624,365,10,4.9),
(447,365,5,6.5),
(449,365,19,15.8),
(177,365,6,11.5),
(37,365,9,7.0),
(359,366,8,7.5),
(181,367,5,12.5),
(87,367,7,34.5),
(128,367,14,5.9),
(266,367,10,8.5),
(454,367,20,4.0),
(369,368,4,3.0),
(43,368,15,16.3),
(366,368,11,3.0),
(275,369,7,2.0),
(511,369,9,12.5),
(36,369,19,10.5),
(595,369,17,2.5),
(358,369,20,29.9),
(270,369,18,8.5),
(511,369,12,12.5),
(7,369,7,27.7),
(646,369,7,21.5),
(508,369,20,55.6),
(491,369,3,2.5),
(514,369,14,33.5),
(146,369,2,4.0),
(385,369,1,35.9),
(106,370,4,1.0),
(27,370,18,12.8),
(23,370,17,11.7),
(267,370,16,8.5),
(404,370,3,6.5),
(520,370,7,5.5),
(606,370,19,5.0),
(432,370,2,4.0),
(89,370,2,1.5),
(506,371,16,23.5),
(330,371,20,10.5),
(259,371,16,3.0),
(105,371,1,0.5),
(616,371,9,3.5),
(301,371,4,2.0),
(415,371,17,3.5),
(118,371,6,15.8),
(201,371,18,6.5),
(148,371,7,4.0),
(251,371,11,7.5),
(647,372,2,10.5),
(553,372,8,4.0),
(171,372,1,22.7),
(514,372,15,33.5),
(418,372,13,2.2),
(69,372,12,6.5),
(470,372,2,7.5),
(443,372,19,1.8),
(647,372,18,10.5),
(186,372,18,30.0),
(409,372,9,7.5),
(115,372,19,15.8),
(286,372,6,2.0),
(160,372,18,31.0),
(300,372,11,2.0),
(346,372,20,17.0),
(469,373,18,12.0),
(407,373,13,7.8),
(341,373,16,37.8),
(446,373,17,10.6),
(303,373,20,2.0),
(186,373,5,30.0),
(287,373,14,2.0),
(110,373,16,14.5),
(346,373,11,17.0),
(472,374,11,7.5),
(512,374,1,17.0),
(168,374,20,15.9),
(24,374,12,2.0),
(288,375,8,2.0),
(564,375,1,18.5),
(292,375,18,2.0),
(342,375,11,37.8),
(328,375,2,2.8),
(287,375,11,2.0),
(162,375,13,13.8),
(395,376,15,6.5),
(213,376,7,52.5),
(527,376,18,8.5),
(197,376,11,7.0),
(630,376,12,3.9),
(397,376,13,2.2),
(466,376,13,9.0),
(533,376,17,16.2),
(424,376,15,2.2),
(648,376,1,16.6),
(401,376,9,3.9),
(253,376,6,14.0),
(417,376,8,1.7),
(25,376,12,5.2),
(410,376,9,15.0),
(593,377,10,4.5),
(520,377,9,5.5),
(621,377,17,5.9),
(622,377,6,6.5),
(357,377,16,7.7),
(634,377,3,5.0),
(383,377,15,9.7),
(584,377,17,9.5),
(359,377,3,7.5),
(340,377,7,20.0),
(305,377,4,2.0),
(427,377,7,3.9),
(284,377,20,2.0),
(108,377,13,1.3),
(182,378,20,11.5),
(62,378,4,8.5),
(34,378,12,4.5),
(240,378,14,5.5),
(227,378,20,2.0),
(90,378,6,2.0),
(154,378,16,7.0),
(268,378,1,8.5),
(532,378,3,12.0),
(274,378,13,2.0),
(414,378,2,2.0),
(501,378,9,22.8),
(635,378,20,5.5),
(46,378,13,14.8),
(537,378,19,29.0),
(403,378,18,7.4),
(64,378,7,11.2),
(255,378,1,4.5),
(97,378,20,1.8),
(582,378,17,30.5),
(46,379,10,14.8),
(474,379,2,7.5),
(637,379,18,5.7),
(125,379,6,51.8),
(474,379,16,7.5),
(22,379,20,23.5),
(605,379,13,10.0),
(187,379,1,30.0),
(650,379,17,12.7),
(169,379,7,25.5),
(557,379,11,4.5),
(615,379,9,8.5),
(590,379,10,4.0),
(148,379,4,4.0),
(106,379,10,1.0),
(35,379,7,7.5),
(9,379,2,14.0),
(280,379,19,2.0),
(221,380,18,1.5),
(31,381,5,5.0),
(426,381,3,2.6),
(403,381,17,7.4),
