(81,100,17,53.7)
(349,100,15,13.6)
(527,101,9,8.5)
(542,101,2,4.5)
(450,101,14,8.9)
(287,101,11,2.0)
(201,101,3,6.5)
(639,101,15,6.5)
(82,101,5,4.5)
(177,101,17,11.5)
(326,101,4,8.0)
(458,102,12,5.0)
(241,102,12,4.9)
(512,102,17,17.0)
(37,102,12,7.0)
(246,102,8,16.5)
(388,102,19,36.7)
(38,102,2,18.5)
(282,102,20,2.0)
(476,102,11,7.5)
(230,102,9,4.0)
(454,102,10,4.0)
(268,102,18,8.5)
(260,102,6,9.8)
(434,102,12,9.8)
(487,102,8,2.5)
(83,102,20,3.8)
(437,102,8,16.4)
(567,102,7,10.8)
(64,103,5,11.2)
(4,103,2,8.9)
(253,103,13,14.0)
(327,103,17,12.5)
(649,103,20,24.0)
(308,103,8,8.9)
(163,103,11,28.5)
(387,104,14,9.7)
(18,104,7,32.5)
(361,104,19,13.0)
(598,104,9,5.0)
(135,104,13,14.9)
(164,104,12,20.0)
(644,104,16,8.9)
(260,104,13,9.8)
(344,104,15,15.0)
(273,104,18,2.0)
(543,104,20,8.5)
(61,104,3,8.0)
(495,105,12,1.5)
(621,105,9,5.9)
(235,106,8,0.8)
(617,106,3,4.0)
(574,106,9,6.2)
(508,106,5,55.6)
(84,106,20,14.1)
(600,106,4,3.7)
(530,107,20,3.0)
(370,107,10,3.0)
(643,107,16,1.8)
(611,108,15,10.5)
(603,108,12,8.0)
(129,108,19,6.7)
(111,108,2,25.5)
(289,108,11,2.0)
(431,108,7,8.0)
(307,108,1,18.9)
(7,108,5,27.7)
(62,108,3,8.5)
(385,109,16,35.9)
(613,110,7,6.0)
(135,110,2,14.9)
(219,110,13,9.0)
(500,110,16,15.8)
(145,110,6,5.0)
(430,110,17,5.0)
(499,111,10,14.5)
(143,112,3,5.0)
(541,112,17,42.7)
(368,112,7,3.0)
(328,112,8,2.8)
(300,112,20,2.0)
(310,112,16,8.8)
(235,112,11,0.8)
(565,112,4,18.5)
(249,112,12,6.5)
(100,112,14,0.5)
(183,112,12,5.0)
(337,112,16,21.5)
(38,112,8,18.5)
(469,113,20,12.0)
(275,113,8,2.0)
(523,113,12,9.8)
(437,113,7,16.4)
(311,113,8,8.8)
(549,113,13,12.5)
(50,113,6,12.5)
(412,113,18,15.0)
(465,113,2,9.0)
(618,113,2,4.5)
(564,114,19,18.5)
(34,114,2,4.5)
(144,114,12,5.0)
(278,114,18,2.0)
(609,114,3,9.0)
(518,114,20,7.5)
(489,114,4,2.5)
(175,114,14,8.0)
(171,114,7,22.7)
(494,114,3,1.5)
(637,114,11,5.7)
(178,114,13,8.5)
(261,114,5,9.8)
(584,114,19,9.5)
(417,114,18,1.7)
(526,114,1,7.0)
(445,114,12,8.6)
(110,115,4,14.5)
(167,115,15,13.6)
(112,115,13,12.8)
(380,115,12,7.5)
(21,115,2,11.5)
(46,115,17,14.8)
(365,115,7,3.0)
(126,115,5,19.8)
(359,115,2,7.5)
(247,115,1,5.0)
(191,115,1,3.5)
(620,115,19,5.2)
(189,115,4,1.5)
(62,116,13,8.5)
(640,116,11,7.0)
(247,116,9,5.0)
(354,117,13,15.5)
(491,118,19,2.5)
(216,118,17,8.0)
(583,118,6,12.8)
(134,118,2,14.9)
(650,118,13,12.7)
(42,118,5,4.5)
(494,118,9,1.5)
(477,118,1,7.5)
(146,118,14,4.0)
(104,118,17,0.5)
(277,118,10,2.0)
(573,118,2,13.0)
(582,118,19,30.5)
(102,118,8,0.5)
(551,118,2,9.5)
(88,118,14,1.5)
(601,118,8,1.6)
(239,119,16,5.9)
(31,119,6,5.0)
(229,119,7,4.0)
(103,119,2,0.5)
(4,119,11,8.9)
(503,119,8,17.9)
(482,119,8,7.7)
(514,119,5,33.5)
(192,119,16,4.5)
(218,119,16,9.0)
(428,119,12,2.8)
(462,119,1,42.5)
(89,119,5,1.5)
(348,119,5,7.5)
(265,119,13,8.5)
(613,119,4,6.0)
(98,119,2,2.0)
(191,119,12,3.5)
(439,120,4,0.3)
(27,120,18,12.8)
(355,120,8,13.6)
(10,120,11,14.0)
(337,120,4,21.5)
(501,120,6,22.8)
(323,120,8,12.9)
(310,120,1,8.8)
(255,120,17,4.5)
(317,120,13,11.0)
(294,120,3,2.0)
(325,121,5,15.5)
(11,121,15,18.0)
(381,121,4,6.8)
(382,121,17,9.7)
(7,121,13,27.7)
(268,121,13,8.5)
(12,121,12,18.0)
(394,121,2,5.0)
(281,121,3,2.0)
(307,121,1,18.9)
(488,121,11,2.0)
(630,121,17,3.9)
(352,121,12,11.9)
(505,121,6,27.3)
(321,121,20,32.5)
(300,121,6,2.0)
(2,121,12,12.5)
(144,121,11,5.0)
(7,121,2,27.7)
(548,122,6,7.5)
(144,122,17,5.0)
(650,122,5,12.7)
(74,123,3,3.5)
(391,123,8,14.8)
(312,123,11,8.8)
(146,124,20,4.0)
(599,124,8,2.7)
(393,124,1,63.0)
(516,124,11,7.9)
(593,124,8,4.5)
(446,124,14,10.6)
(193,124,1,17.9)
(3,124,1,0.36)
(171,124,7,22.7)
(251,124,10,7.5)
(129,124,20,6.7)
(616,124,8,3.5)
(160,124,9,31.0)
(311,124,17,8.8)
(179,124,2,8.5)
(621,124,10,5.9)
(331,124,14,29.5)
(300,124,8,2.0)
(286,124,14,2.0)
(91,124,3,0.7)
(223,125,11,4.5)
(472,125,12,7.5)
(46,125,5,14.8)
(592,125,14,16.0)
(222,125,8,2.5)
(597,125,18,6.0)
(622,125,18,6.5)
(336,125,20,17.7)
(261,125,14,9.8)
(64,125,12,11.2)
(426,125,20,2.6)
(175,125,20,8.0)
(133,125,19,14.9)
(599,125,17,2.7)
(177,125,20,11.5)
(554,125,7,20.6)
(52,125,8,12.5)
(12,126,18,18.0)
(51,126,19,12.5)
(616,127,3,3.5)
(609,128,19,9.0)
(275,128,7,2.0)
(62,128,20,8.5)
(642,128,17,8.9)
(216,129,1,8.0)
(548,129,7,7.5)
(526,129,6,7.0)
(182,129,16,11.5)
(315,129,19,8.8)
(387,129,5,9.7)
(308,129,12,8.9)
(134,129,2,14.9)
(629,129,19,3.6)
(556,129,15,20.6)
(197,129,9,7.0)
(410,129,19,15.0)
(33,130,5,26.9)
(213,130,9,52.5)
(24,130,1,2.0)
(630,130,18,3.9)
(528,130,6,2.0)
(25,130,20,5.2)
(298,130,12,2.0)
(150,130,8,4.0)
(394,130,17,5.0)
(365,130,9,3.0)
(517,130,13,4.0)
(467,130,17,6.0)
(46,130,10,14.8)
(345,130,16,7.6)
(170,130,7,14.8)
(9,130,9,14.0)
(555,130,1,32.0)
(249,130,11,6.5)
(317,130,20,11.0)
(573,131,2,13.0)
(235,131,3,0.8)
(133,131,8,14.9)
(219,131,1,9.0)
(476,131,13,7.5)
(370,131,20,3.0)
(167,131,6,13.6)
(632,131,8,4.8)
(142,131,2,5.0)
(62,131,1,8.5)
(643,131,8,1.8)
(651,131,18,5.5)
(494,131,20,1.5)
(376,131,11,7.5)
(302,131,2,2.0)
(639,131,10,6.5)
(472,131,1,7.5)
(400,131,7,5.0)
(563,131,20,4.5)
(109,131,8,19.8)
(523,132,17,9.8)
(157,132,15,7.0)
(347,132,20,7.5)
(300,132,19,2.0)
(78,132,2,35.0)
(508,132,10,55.6)
(204,132,15,0.2)
(247,132,3,5.0)
(71,132,11,6.5)
(555,132,1,32.0)
(433,132,3,8.9)
(235,132,1,0.8)
(249,132,2,6.5)
(366,133,15,3.0)
(344,133,19,15.0)
(118,133,6,15.8)
(480,133,12,7.5)
(31,133,11,5.0)
(421,133,3,2.0)
(36,133,11,10.5)
(157,133,9,7.0)
(326,133,1,8.0)
(425,133,14,3.7)
(419,133,20,0.5)
(244,133,19,5.8)
(27,133,12,12.8)
(54,133,15,7.8)
(618,133,15,4.5)
(117,133,4,11.9)
(278,133,9,2.0)
(332,133,2,31.8)
(302,133,15,2.0)
(90,134,2,2.0)
(481,134,8,4.0)
(443,134,19,1.8)
(630,135,13,3.9)
(339,135,1,13.5)
(186,135,3,30.0)
(635,135,12,5.5)
(132,135,11,40.5)
(593,135,3,4.5)
(349,135,16,13.6)
(523,136,12,9.8)
(644,136,16,8.9)
(335,136,16,6.9)
(568,136,18,18.5)
(325,136,2,15.5)
(60,136,2,8.0)
(445,136,5,8.6)
(471,136,12,7.5)
(54,136,20,7.8)
(454,136,11,4.0)
(508,136,5,55.6)
(568,136,18,18.5)
(376,136,19,7.5)
(266,136,4,8.5)
(354,137,1,15.5)
(284,137,11,2.0)
(475,137,20,7.5)
(147,137,7,4.8)
(590,137,14,4.0)
(234,137,2,4.5)
(395,137,4,6.5)
(545,137,17,2.5)
(48,137,10,25.3)
(531,137,7,3.9)
(133,137,8,14.9)
(65,137,19,4.5)
(446,138,19,10.6)
(71,138,15,6.5)
(404,138,9,6.5)
(384,138,15,35.9)
(57,138,8,7.8)
(145,138,2,5.0)
(157,138,1,7.0)
(487,138,20,2.5)
(208,138,14,13.8)
(465,139,5,9.0)
(199,139,2,9.5)
(626,139,5,5.7)
(313,139,13,8.8)
(205,139,18,0.3)
(50,139,18,12.5)
(178,139,16,8.5)
(320,139,11,21.0)
(125,139,9,51.8)
(324,139,18,10.5)
(407,139,2,7.8)
(67,139,16,4.5)
(9,139,8,14.0)
(305,139,17,2.0)
(545,139,18,2.5)
(649,139,5,24.0)
(1,139,3,38.0)
(652,139,2,4.0)
(342,139,15,37.8)
(455,139,5,6.5)
(525,140,20,46.9)
(437,140,6,16.4)
(229,140,19,4.0)
(348,140,10,7.5)
(562,140,4,4.5)
(619,140,17,4.9)
(486,140,14,4.0)
(392,140,13,7.0)
(204,140,4,0.2)
(279,140,3,2.0)
(202,140,16,8.3)
(227,140,3,2.0)
(469,140,2,12.0)
(98,140,12,2.0)
(482,140,1,7.7)
(227,140,3,2.0)
(652,140,2,4.0)
(527,140,15,8.5)
(291,141,3,12.0)
(530,141,19,3.0)
(355,141,10,13.6)
(592,141,7,16.0)
(72,142,19,4.0)
(577,142,1,9.6)
(204,142,16,0.2)
(463,142,3,24.0)
(338,142,10,12.0)
(32,142,3,11.9)
(649,142,16,24.0)
(476,142,15,7.5)
(538,142,1,5.8)
(53,142,15,12.5)
(472,142,13,7.5)
(329,142,6,5.5)
(354,142,20,15.5)
(547,142,10,5.0)
(158,142,1,7.0)
(214,142,13,5.0)
(322,142,16,15.9)
(366,142,14,3.0)
(463,142,1,24.0)
(99,142,18,0.5)
(496,143,2,44.0)
(523,143,14,9.8)
(257,143,19,3.0)
(284,144,9,2.0)
(143,144,18,5.0)
(444,144,7,5.5)
(26,144,16,5.6)
(140,144,16,8.9)
(557,144,19,4.5)
(247,144,3,5.0)
(422,144,3,5.0)
(400,144,20,5.0)
(87,144,10,34.5)
(438,144,17,1.3)
(118,144,8,15.8)
(186,145,14,30.0)
(112,145,6,12.8)
(599,145,6,2.7)
(9,145,7,14.0)
(53,145,9,12.5)
(531,145,1,3.9)
(227,145,2,2.0)
(615,145,18,8.5)
(235,145,18,0.8)
(160,145,18,31.0)
(333,145,20,30.3)
(266,145,14,8.5)
(320,145,12,21.0)
(625,146,20,5.5)
(494,146,7,1.5)
(80,146,7,39.7)
(384,146,7,35.9)
(139,146,10,0.5)
(338,146,10,12.0)
(557,146,19,4.5)
(151,146,12,4.0)
(92,146,20,0.7)
(497,146,17,37.9)
(649,146,12,24.0)
(414,146,6,2.0)
(295,146,9,2.0)
(537,147,20,29.0)
(188,147,1,1.0)
(377,147,17,6.5)
(204,147,9,0.2)
(590,147,10,4.0)
(256,148,19,3.0)
(93,148,12,1.0)
(90,148,13,2.0)
(446,148,17,10.6)
(633,148,9,5.0)
(493,148,16,2.5)
(135,148,18,14.9)
(402,148,10,5.0)
(430,148,2,5.0)
(439,148,4,0.3)
(317,148,14,11.0)
(348,148,6,7.5)
(336,148,8,17.7)
(224,149,1,3.0)
(258,149,7,3.0)
(35,149,3,7.5)
(198,149,4,12.5)
(600,149,2,3.7)
(298,149,3,2.0)
(378,149,16,6.5)
(451,150,8,12.0)
(567,150,8,10.8)
(474,150,2,7.5)
(66,150,12,4.5)
(47,150,1,14.8)
(450,150,2,8.9)
(350,150,14,17.0)
(33,151,10,26.9)
(28,151,16,15.2)
(500,151,9,15.8)
(273,151,2,2.0)
(335,151,7,6.9)
(65,151,2,4.5)
(274,151,1,2.0)
(497,151,3,37.9)
(298,151,13,2.0)
(306,151,10,11.0)
(637,151,8,5.7)
(117,151,7,11.9)
(591,151,11,4.0)
(468,151,11,12.0)
(333,151,2,30.3)
(584,152,4,9.5)
(632,152,12,4.8)
(351,152,14,11.7)
(260,152,17,9.8)
(561,152,13,8.9)
(473,152,16,7.5)
(317,152,8,11.0)
(193,152,17,17.9)
(453,152,7,5.6)
(403,152,11,7.4)
(64,153,9,11.2)
(20,154,2,12.9)
(218,154,7,9.0)
(327,154,9,12.5)
(97,154,16,1.8)
(606,154,16,5.0)
(173,154,1,30.0)
(58,154,5,7.8)
(111,154,17,25.5)
(566,154,1,8.5)
(559,154,4,9.0)
(456,154,20,7.5)
(292,154,6,2.0)
(469,154,11,12.0)
(316,154,10,8.8)
(532,154,8,12.0)
(171,154,17,22.7)
(68,155,13,6.5)
(234,155,12,4.5)
(285,155,20,2.0)
(15,155,16,16.6)
(13,155,1,12.2)
(94,155,13,1.0)
(234,155,20,4.5)
(337,156,12,21.5)
(155,156,17,4.0)
(371,156,10,3.0)
(177,156,11,11.5)
(607,156,20,12.0)
(484,156,4,3.5)
(307,156,10,18.9)
(388,156,17,36.7)
(525,156,1,46.9)
(612,156,7,12.0)
(530,156,12,3.0)
(405,156,17,69.7)
(155,157,4,4.0)
(415,157,6,3.5)
(63,157,1,11.2)
(465,158,10,9.0)
(643,158,7,1.8)
(98,158,8,2.0)
(444,158,11,5.5)
(520,158,7,5.5)
(410,158,6,15.0)
(207,159,5,5.0)
(537,159,10,29.0)
(360,159,5,17.7)
(372,159,20,3.0)
(26,159,1,5.6)
(434,159,4,9.8)
(411,159,1,15.0)
(199,160,14,9.5)
(24,160,10,2.0)
(187,160,13,30.0)
(421,161,7,2.0)
(626,162,19,5.7)
(531,162,6,3.9)
(356,162,1,13.6)
(199,162,10,9.5)
(137,162,19,9.0)
(200,162,13,12.0)
(474,162,13,7.5)
(141,162,20,8.9)
(370,162,7,3.0)
(23,162,11,11.7)
(597,162,6,6.0)
(42,162,1,4.5)
(344,162,8,15.0)
(557,162,9,4.5)
(63,162,9,11.2)
(537,162,11,29.0)
(469,162,3,12.0)
(422,162,12,5.0)
(132,162,3,40.5)
(577,162,7,9.6)
(80,163,2,39.7)
(412,164,19,15.0)
(80,164,15,39.7)
(465,164,11,9.0)
(430,164,12,5.0)
(240,164,1,5.5)
(417,164,7,1.7)
(189,164,18,1.5)
(38,164,15,18.5)
(613,164,5,6.0)
(628,164,10,6.9)
(283,164,14,2.0)
(642,164,7,8.9)
(322,164,20,15.9)
(412,164,13,15.0)
(378,164,1,6.5)
(388,164,10,36.7)
(516,164,17,7.9)
(144,165,15,5.0)
(594,165,12,5.0)
(114,165,4,18.9)
(530,165,3,3.0)
(538,165,3,5.8)
(397,165,15,2.2)
(476,165,3,7.5)
(155,165,16,4.0)
(206,165,8,5.6)
(262,165,14,8.5)
(206,166,10,5.6)
(503,166,3,17.9)
(360,166,4,17.7)
(178,166,19,8.5)
(417,166,6,1.7)
(392,166,13,7.0)
(582,166,20,30.5)
(333,166,1,30.3)
(77,166,20,4.0)
(489,166,1,2.5)
(380,166,17,7.5)
(544,166,4,42.5)
(158,166,5,7.0)
(352,166,10,11.9)
(393,166,16,63.0)
(559,166,18,9.0)
(444,166,20,5.5)
(282,167,10,2.0)
(484,167,16,3.5)
(367,167,3,3.0)
(512,167,1,17.0)
(367,167,18,3.0)
(181,167,13,12.5)
(545,167,7,2.5)
(513,167,19,17.0)
(632,167,20,4.8)
(405,167,20,69.7)
(179,168,4,8.5)
(531,168,6,3.9)
(74,168,15,3.5)
(407,168,7,7.8)
(393,168,10,63.0)
(366,168,6,3.0)
(28,168,3,15.2)
(163,168,11,28.5)
(508,168,5,55.6)
(238,168,11,2.9)
(640,168,10,7.0)
(177,168,2,11.5)
(189,168,19,1.5)
(347,168,16,7.5)
(521,169,10,5.5)
(634,169,7,5.0)
(439,169,19,0.3)
(27,169,2,12.8)
(334,169,16,20.8)
(382,169,11,9.7)
(174,169,16,8.0)
(623,169,17,7.0)
(303,169,5,2.0)
(451,169,17,12.0)
(556,169,17,20.6)
(199,170,3,9.5)
(90,170,7,2.0)
(408,170,8,3.7)
(148,170,9,4.0)
(288,170,3,2.0)
(66,170,11,4.5)
(460,170,20,6.5)
(533,170,4,16.2)
(553,170,1,4.0)
(175,170,2,8.0)
(22,170,18,23.5)
(247,170,8,5.0)
(5,170,20,19.0)
(73,170,12,4.0)
(271,170,16,6.5)
(109,171,6,19.8)
(398,171,18,1.8)
(24,171,20,2.0)
(434,171,9,9.8)
(203,171,2,0.1)
(509,171,15,75.6)
(470,171,10,7.5)
(170,171,8,14.8)
(495,171,8,1.5)
(181,171,12,12.5)
(120,171,9,11.9)
(411,171,14,15.0)
(415,171,12,3.5)
(626,171,1,5.7)
(191,171,11,3.5)
(628,171,3,6.9)
(382,171,1,9.7)
(112,171,5,12.8)
(506,171,3,23.5)
(318,171,5,13.8)
(178,172,7,8.5)
(453,172,14,5.6)
(508,172,13,55.6)
(310,172,15,8.8)
(203,172,4,0.1)
(225,172,2,3.0)
(533,173,6,16.2)
(404,173,16,6.5)
(165,173,12,19.8)
(173,173,4,30.0)
(264,173,7,8.5)
(494,173,5,1.5)
(158,173,9,7.0)
(474,173,18,7.5)
(348,173,8,7.5)
(300,173,10,2.0)
(115,173,17,15.8)
(181,173,3,12.5)
(3,173,8,0.36)
(278,174,2,2.0)
(629,174,16,3.6)
(71,174,8,6.5)
(219,174,17,9.0)
(14,174,11,21.9)
(225,174,11,3.0)
(282,174,1,2.0)
(408,174,7,3.7)
(329,174,15,5.5)
(471,174,15,7.5)
(333,174,11,30.3)
(191,174,3,3.5)
(628,174,10,6.9)
(6,174,20,22.0)
(265,174,17,8.5)
(402,174,2,5.0)
(197,175,8,7.0)
(298,175,6,2.0)
(396,175,19,7.5)
(46,175,10,14.8)
(178,175,3,8.5)
(492,175,10,2.0)
(392,175,2,7.0)
(510,175,8,5.5)
(553,175,18,4.0)
(264,175,19,8.5)
(321,175,2,32.5)
(612,175,8,12.0)
(431,175,13,8.0)
(319,175,18,6.5)
(622,175,15,6.5)
(184,175,13,5.0)
(628,175,1,6.9)
(419,175,2,0.5)
(506,176,18,23.5)
(571,176,8,3.9)
(303,176,1,2.0)
(257,176,8,3.0)
(342,176,10,37.8)
(346,176,2,17.0)
(436,176,13,25.2)
(336,176,14,17.7)
(630,176,14,3.9)
(78,176,8,35.0)
(573,176,11,13.0)
(275,177,19,2.0)
(139,177,5,0.5)
(475,177,16,7.5)
(295,177,1,2.0)
(376,177,9,7.5)
(442,177,11,0.9)
(160,177,15,31.0)
(610,177,4,5.0)
(245,177,20,11.6)
(271,177,13,6.5)
(501,177,10,22.8)
(165,177,7,19.8)
(138,178,6,0.5)
(177,178,19,11.5)
(209,178,11,22.9)
(28,178,3,15.2)
(364,178,13,3.0)
(356,178,2,13.6)
(248,178,1,5.0)
(127,178,15,25.0)
(389,178,2,7.5)
(490,178,5,2.5)
(420,178,9,3.0)
(152,178,20,4.0)
(236,178,16,4.0)
(35,178,4,7.5)
(66,178,6,4.5)
(300,178,5,2.0)
(157,179,13,7.0)
(136,179,12,9.0)
(452,179,13,3.9)
(389,179,7,7.5)
(231,179,9,4.0)
(415,179,1,3.5)
(395,179,17,6.5)
(621,179,15,5.9)
(381,179,5,6.8)
(484,179,9,3.5)
(122,179,15,24.0)
(196,179,18,7.0)
(374,179,2,10.5)
(187,179,17,30.0)
(317,179,12,11.0)
(618,179,8,4.5)
(631,179,19,4.0)
(71,179,12,6.5)
(332,180,10,31.8)
(472,180,16,7.5)
(307,180,18,18.9)
(362,180,5,7.5)
(41,181,6,4.5)
(628,181,18,6.9)
(144,182,6,5.0)
(64,182,8,11.2)
(400,182,8,5.0)
(532,182,14,12.0)
(74,182,10,3.5)
(496,182,11,44.0)
(550,182,15,15.0)
(186,182,8,30.0)
(180,182,20,8.5)
(170,182,11,14.8)
(494,182,16,1.5)
(210,182,3,35.0)
(646,182,15,21.5)
(119,182,6,11.9)
(156,182,8,5.0)
(353,182,3,15.5)
(515,183,20,22.5)
(371,183,4,3.0)
(616,183,17,3.5)
(492,184,15,2.0)
(530,184,7,3.0)
(269,184,15,8.5)
(547,184,20,5.0)
(608,184,3,21.5)
(127,184,8,25.0)
(426,184,8,2.6)
(308,184,4,8.9)
(336,184,12,17.7)
(236,184,9,4.0)
(178,184,3,8.5)
(173,185,5,30.0)
(2,186,18,12.5)
(83,186,3,3.8)
(525,186,1,46.9)
(488,186,1,2.0)
(196,186,9,7.0)
(65,186,20,4.5)
(285,186,2,2.0)
(126,186,18,19.8)
(388,186,18,36.7)
(223,186,14,4.5)
(367,186,1,3.0)
(417,186,14,1.7)
(223,186,11,4.5)
(553,186,6,4.0)
(177,187,9,11.5)
(479,187,20,7.5)
(413,187,13,15.0)
(459,187,5,3.5)
(474,187,17,7.5)
(230,187,14,4.0)
(600,187,8,3.7)
(380,187,12,7.5)
(235,187,14,0.8)
(485,187,11,3.5)
(27,187,10,12.8)
(460,187,8,6.5)
(13,187,7,12.2)
(225,187,12,3.0)
(496,187,11,44.0)
(344,187,15,15.0)
(584,188,12,9.5)
(249,188,15,6.5)
(375,188,3,7.9)
(15,188,7,16.6)
(253,188,3,14.0)
(1,188,16,38.0)
(460,188,2,6.5)
(258,188,10,3.0)
(519,188,16,7.5)
(115,188,14,15.8)
(28,189,14,15.2)
(261,189,13,9.8)
(565,189,1,18.5)
(73,190,1,4.0)
(49,190,2,16.5)
(244,190,12,5.8)
(631,190,18,4.0)
(158,190,19,7.0)
(88,190,5,1.5)
(92,190,1,0.7)
(396,190,10,7.5)
(637,190,18,5.7)
(477,190,20,7.5)
(430,190,15,5.0)
(253,191,10,14.0)
(493,191,9,2.5)
(515,191,7,22.5)
(135,191,9,14.9)
(300,191,18,2.0)
(577,191,5,9.6)
(459,191,18,3.5)
(601,191,8,1.6)
(429,191,7,15.9)
(560,191,7,9.0)
(441,191,13,0.6)
(400,191,1,5.0)
(239,191,5,5.9)
(624,192,9,4.9)
(386,192,12,62.5)
(486,193,7,4.0)
(161,193,16,18.4)
(342,193,6,37.8)
(365,193,1,3.0)
(348,193,6,7.5)
(247,193,18,5.0)
(210,193,16,35.0)
(178,193,19,8.5)
(422,193,3,5.0)
(307,193,14,18.9)
(70,193,13,6.5)
(206,193,6,5.6)
(406,193,15,7.8)
(25,193,16,5.2)
(70,193,7,6.5)
(531,193,4,3.9)
(568,193,14,18.5)
(632,194,9,4.8)
(560,194,3,9.0)
(522,194,8,9.8)
(509,194,13,75.6)
(353,194,11,15.5)
(289,194,11,2.0)
(366,194,7,3.0)
(415,194,7,3.5)
(603,194,15,8.0)
(339,194,3,13.5)
(394,194,17,5.0)
(190,194,16,2.5)
(43,194,14,16.3)
(45,194,10,10.9)
(9,194,20,14.0)
(611,194,15,10.5)
(191,194,14,3.5)
(108,194,9,1.3)
(312,194,17,8.8)
(474,194,20,7.5)
(342,195,6,37.8)
(220,195,14,4.0)
(85,195,2,34.5)
(322,195,11,15.9)
(295,195,14,2.0)
(621,195,11,5.9)
(555,195,9,32.0)
(42,195,5,4.5)
(377,195,14,6.5)
(73,195,7,4.0)
(608,195,16,21.5)
(119,195,3,11.9)
(244,195,4,5.8)
(294,195,3,2.0)
(21,195,15,11.5)
(603,195,16,8.0)
(625,195,13,5.5)
(223,195,17,4.5)
(502,195,18,33.9)
(488,195,4,2.0)
(424,196,7,2.2)
(571,196,12,3.9)
(375,196,10,7.9)
(38,196,8,18.5)
(214,196,4,5.0)
(110,197,13,14.5)
(317,197,1,11.0)
(301,197,9,2.0)
(422,197,12,5.0)
(337,197,13,21.5)
(178,197,4,8.5)
(643,197,5,1.8)
(356,197,2,13.6)
(245,197,19,11.6)
(314,197,14,8.8)
(155,197,15,4.0)
(102,197,6,0.5)
(412,197,2,15.0)
(421,197,6,2.0)
(562,197,3,4.5)
(550,197,5,15.0)
(93,197,2,1.0)
(146,197,17,4.0)
(475,198,2,7.5)
(569,198,10,17.5)
(268,199,15,8.5)
(64,199,9,11.2)
(117,199,2,11.9)
(321,199,11,32.5)
(149,199,13,2.0)
(131,199,2,13.4)
(294,199,5,2.0)
(464,199,3,20.0)
(609,199,14,9.0)
(604,199,10,9.0)
(448,199,5,10.5)
(217,199,17,9.0)
(131,199,10,13.4)
(462,199,2,42.5)
(13,199,17,12.2)
(138,199,8,0.5)
(128,200,1,5.9)
(55,200,9,7.8)
(429,200,11,15.9)
(412,200,5,15.0)
(636,200,17,5.6)
(306,200,20,11.0)
(55,200,4,7.8)
(146,200,1,4.0)
(319,200,9,6.5)
(69,200,1,6.5)
(382,200,8,9.7)
(586,200,9,4.5)
(619,200,11,4.9)
(330,200,1,10.5)
(533,200,1,16.2)
(22,200,7,23.5)
(200,200,14,12.0)
(596,200,18,7.9)
(622,201,16,6.5)
(520,201,7,5.5)
(616,201,14,3.5)
(518,201,6,7.5)
(130,201,12,10.4)
(49,201,17,16.5)
(150,201,13,4.0)
(361,201,16,13.0)
(258,201,10,3.0)
(281,202,11,2.0)
(508,202,2,55.6)
(283,202,13,2.0)
(559,202,14,9.0)
(478,202,2,7.5)
(144,202,9,5.0)
(61,202,17,8.0)
(225,202,14,3.0)
(111,203,15,25.5)
(271,203,13,6.5)
(52,203,16,12.5)
(22,203,12,23.5)
(414,203,10,2.0)
(75,203,10,4.0)
(485,203,14,3.5)
(534,203,8,2.0)
(331,203,5,29.5)
(423,203,2,2.2)
(652,203,14,4.0)
(341,203,18,37.8)
(412,203,13,15.0)
(89,203,7,1.5)
(27,203,10,12.8)
(471,203,16,7.5)
(80,203,14,39.7)
(396,204,18,7.5)
(285,204,20,2.0)
(616,204,3,3.5)
(375,205,16,7.9)
(138,206,4,0.5)
(265,206,18,8.5)
(575,206,10,6.2)
(300,206,15,2.0)
(554,207,3,20.6)
(550,207,6,15.0)
(47,207,6,14.8)
(633,207,7,5.0)
(274,207,10,2.0)
(576,208,5,9.6)
(299,208,7,2.0)
(341,208,16,37.8)
(96,208,7,0.8)
(89,208,6,1.5)
(466,208,14,9.0)
(184,208,15,5.0)
(31,208,18,5.0)
(268,208,5,8.5)
(406,208,20,7.8)
(51,208,6,12.5)
(425,208,4,3.7)
(393,208,17,63.0)
(602,209,8,1.6)
(117,209,9,11.9)
(647,209,13,10.5)
(562,209,15,4.5)
(613,209,4,6.0)
(602,209,15,1.6)
(378,209,5,6.5)
(114,209,19,18.9)
(305,209,2,2.0)
(293,209,12,2.0)
(20,209,7,12.9)
(638,209,12,6.0)
(218,209,9,9.0)
(215,209,2,7.5)
(263,209,4,8.5)
(587,209,5,9.0)
(442,209,4,0.9)
(156,209,6,5.0)
(477,209,7,7.5)
(217,210,11,9.0)
(251,211,2,7.5)
(175,211,2,8.0)
(548,211,8,7.5)
(119,211,15,11.9)
(192,211,17,4.5)
(92,211,20,0.7)
(504,211,13,21.9)
(631,211,2,4.0)
(63,211,20,11.2)
(9,211,13,14.0)
(384,211,12,35.9)
(517,211,15,4.0)
(650,211,20,12.7)
(223,211,12,4.5)
(444,211,8,5.5)
(406,211,7,7.8)
(3,211,1,0.36)
(129,211,4,6.7)
(302,211,1,2.0)
(264,212,16,8.5)
(538,212,19,5.8)
(607,212,4,12.0)
(92,212,7,0.7)
(488,212,7,2.0)
(546,212,17,4.0)
(137,212,2,9.0)
(489,212,1,2.5)
